Planet number, Real Period, Calculated Period, Period uncertainty, Result, Real t0, t0 calculated, t0 result, TLS outcome, G8 star
Planet D4.30,  285.30706932892423, 293.17996 d, 0.909138758049238, Wrong Period,  153.27724378924384 d, 44.34373 d, Wrong t0 value, Transit not found
Planet D4.31,  255.1516480095984, 203.52731 d, 0.5582897573698489, Wrong Period,  12.649968426597281 d, 179.03369 d, Wrong t0 value, Transit not found
Planet D4.32,  270.483296433857, 360.69594 d, 1.5942449285367957, Wrong Period,  101.13760846055348 d, 133.98114 d, Wrong t0 value, Transit not found
Planet D4.33,  251.20028863931307, 2.37032 d, 0.00024554372067631114, Wrong Period,  247.145677151905 d, 0.57563 d, Wrong t0 value, Transit not found
Planet D4.34,  268.40008509980294, 293.17996 d, 0.8584337237839463, Wrong Period,  39.455510964813826 d, 44.34373 d, Correct t0 value, Transit not found
Planet D4.35,  293.30023274125955, 9.01951 d, 0.0019448380665956222, Wrong Period,  104.49074663887745 d, 8.19741 d, Wrong t0 value, Transit not found
Planet D4.36,  257.24108196045955, 293.17996 d, 0.8584337237839463, Wrong Period,  94.41491471448539 d, 44.34373 d, Wrong t0 value, Transit not found
Planet D4.37,  259.1180423914009, 293.17996 d, 0.8584337237839463, Wrong Period,  159.41340221292486 d, 44.34373 d, Wrong t0 value, Transit not found
Planet D4.38,  258.39390460036066, 360.03184 d, 1.331804136244699, Wrong Period,  37.150274700955286 d, 359.88397 d, Wrong t0 value, Transit not found
Planet D4.39,  260.755491918274, 360.03184 d, 1.331804136244699, Wrong Period,  210.69913682176977 d, 359.88397 d, Wrong t0 value, Transit not found
Planet D4.40,  252.4487563321661, 364.98510 d, inf, Wrong Period,  17.472445595802526 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D4.41,  296.9660878982394, 9.01951 d, 0.0019448380665956222, Wrong Period,  2.810263186467405 d, 8.19741 d, Wrong t0 value, Transit not found
Planet D4.42,  259.05567294443966, 360.69594 d, 1.5274417789435688, Wrong Period,  96.7211002892758 d, 133.98114 d, Wrong t0 value, Transit not found
Planet D4.43,  233.3561492698234, 233.36865 d, 0.22324787836841153, Correct Period,  111.50846125159674 d, 111.52967 d, Correct t0 value, Found Correct Transit
Planet D4.44,  236.77633652417646, 364.98510 d, inf, Wrong Period,  71.34951157377382 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D4.45,  244.34438581224416, 225.58389 d, 0.5335479774528977, Wrong Period,  54.32007031106477 d, 43.48286 d, Wrong t0 value, Transit not found
Planet D4.46,  268.7357953676871, 360.69594 d, 1.5942449285367957, Wrong Period,  39.281930692950255 d, 133.98114 d, Wrong t0 value, Transit not found
Planet D4.47,  227.10377932879365, 4.82069 d, 0.0008435640949762124, Wrong Period,  111.89285643287629 d, 4.77972 d, Wrong t0 value, Transit not found
Planet D4.48,  277.64047033476174, 360.03184 d, 1.331804136244699, Wrong Period,  46.89056668785827 d, 359.88397 d, Wrong t0 value, Transit not found
Planet D4.49,  296.749624417602, 360.69594 d, 1.5942449285367957, Wrong Period,  33.749204161090255 d, 133.95253 d, Wrong t0 value, Transit not found
Planet D4.50,  227.00002845074636, 4.82069 d, 0.0008435640949762124, Wrong Period,  73.73381290905033 d, 4.77972 d, Wrong t0 value, Transit not found
Planet D4.51,  229.1326522926061, 364.98510 d, inf, Wrong Period,  222.01563874756553 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D4.52,  249.3872260541905, 293.17996 d, 0.8584337237839463, Wrong Period,  126.47756362546984 d, 44.34373 d, Wrong t0 value, Transit not found
Planet D4.53,  268.10231727125773, 4.82069 d, 0.0008435640949762124, Wrong Period,  128.44860245275655 d, 4.77422 d, Wrong t0 value, Transit not found
Planet D4.54,  250.00731603000952, 4.82069 d, 0.0008435640949762124, Wrong Period,  104.05447711166212 d, 4.77996 d, Wrong t0 value, Transit not found
Planet D4.55,  247.34961616568887, 364.98510 d, inf, Wrong Period,  141.1169476755604 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D4.56,  284.40390237807696, 284.47909 d, 0.4357727677830212, Correct Period,  160.67732151686968 d, 160.66866 d, Correct t0 value, Found Correct Transit
Planet D4.57,  294.95003108020364, 1.51466 d, 0.00013513516619534371, Wrong Period,  222.57178562320448 d, 0.62009 d, Wrong t0 value, Transit not found
Planet D4.58,  274.4034465157854, 203.52731 d, 0.5582897573698489, Wrong Period,  250.79288212647472 d, 179.03369 d, Wrong t0 value, Transit not found
Planet D4.59,  251.8107666208574, 364.98510 d, inf, Wrong Period,  114.65696049417613 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D4.60,  257.36766668477367, 225.58389 d, 0.5335479774528977, Wrong Period,  223.4314979329032 d, 43.48286 d, Wrong t0 value, Transit not found
Planet D4.61,  274.4480835950502, 4.82069 d, 0.0008435640949762124, Wrong Period,  3.4657067433075848 d, 4.77422 d, Correct t0 value, Transit not found
Planet D4.62,  230.226665678823, 9.01951 d, 0.0019448380665956222, Wrong Period,  219.68968882152558 d, 8.23151 d, Wrong t0 value, Transit not found
Planet D4.63,  242.49151617491006, 360.03184 d, 1.331804136244699, Wrong Period,  42.98699712719811 d, 359.88397 d, Wrong t0 value, Transit not found
Planet D4.64,  241.89210936225427, 4.82069 d, 0.0008435640949762124, Wrong Period,  185.29784484999834 d, 0.83096 d, Wrong t0 value, Transit not found
Planet D4.65,  290.10419707736764, 203.52731 d, 0.5894257623383936, Wrong Period,  149.00478807022134 d, 179.03369 d, Wrong t0 value, Transit not found
Planet D4.66,  247.3807736491404, 118.27385 d, 0.045112039713238516, Wrong Period,  53.63626906040417 d, 53.64936 d, Correct t0 value, Transit not found
Planet D4.67,  255.37527377721932, 203.52731 d, 0.5582897573698489, Wrong Period,  254.98058701594124 d, 179.03369 d, Wrong t0 value, Transit not found
Planet D4.68,  281.19068877634504, 4.82069 d, 0.0008435640949762124, Wrong Period,  111.51863418267911 d, 4.77422 d, Wrong t0 value, Transit not found
Planet D4.69,  246.97894016768083, 364.98510 d, inf, Wrong Period,  88.24236922239119 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D4.70,  241.09523781724153, 364.98510 d, inf, Wrong Period,  79.31307796469912 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D4.71,  274.8080652474595, 364.98510 d, inf, Wrong Period,  97.29617899174323 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D4.72,  262.50277409168206, 360.69594 d, 1.5942449285367957, Wrong Period,  141.714170831958 d, 133.98114 d, Wrong t0 value, Transit not found
Planet D4.73,  251.5445589816612, 225.58389 d, 0.5335479774528977, Wrong Period,  125.44457304513453 d, 43.48286 d, Wrong t0 value, Transit not found
Planet D4.74,  255.0306789703493, 4.82069 d, 0.0008435640949762124, Wrong Period,  252.99099366201006 d, 4.77422 d, Wrong t0 value, Transit not found
Planet D4.75,  241.93237423111435, 364.98510 d, inf, Wrong Period,  13.624776492354611 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D4.76,  284.5499732580864, 225.58389 d, 0.5335479774528977, Wrong Period,  238.51236843722384 d, 43.35625 d, Wrong t0 value, Transit not found
Planet D4.77,  267.9495323774221, 225.58389 d, 0.5335479774528977, Wrong Period,  70.59827865689256 d, 43.48286 d, Wrong t0 value, Transit not found
Planet D4.78,  227.71495955825748, 1.51466 d, 0.00022524314114069632, Wrong Period,  117.72207909276618 d, 0.56880 d, Wrong t0 value, Transit not found
Planet D4.79,  297.8928143289837, 1.51466 d, 0.00022524314114069632, Wrong Period,  154.02967494457562 d, 0.62009 d, Wrong t0 value, Transit not found
Planet D4.80,  237.0115019538948, 364.98510 d, inf, Wrong Period,  81.84915946936107 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D4.81,  225.077223733127, 293.17996 d, 0.909138758049238, Wrong Period,  181.4288818496339 d, 44.39511 d, Wrong t0 value, Transit not found
Planet D4.82,  234.082770366495, 321.05334 d, 0.39842304509465976, Wrong Period,  78.82734690147315 d, 87.44296 d, Wrong t0 value, Transit not found
Planet D4.83,  229.91249644927262, 293.17996 d, 0.8584337237839463, Wrong Period,  115.72782622599856 d, 44.34373 d, Wrong t0 value, Transit not found
Planet D4.84,  265.55880053847505, 321.05334 d, 0.5120162466307647, Wrong Period,  88.74050322053573 d, 87.44296 d, Correct t0 value, Transit not found
Planet D4.85,  299.94470876843417, 293.17996 d, 0.9598670915529226, Wrong Period,  73.74900412767013 d, 44.34373 d, Wrong t0 value, Transit not found
Planet D4.86,  234.32650194476756, 4.82069 d, 0.0008435640949762124, Wrong Period,  198.72859850598056 d, 4.77972 d, Wrong t0 value, Transit not found
Planet D4.87,  263.15202354483523, 321.05334 d, 0.39842304509465976, Wrong Period,  94.06534661656697 d, 87.44296 d, Wrong t0 value, Transit not found
Planet D4.88,  225.9936227595486, 360.56299 d, 1.5274417789435688, Wrong Period,  120.65606896247392 d, 134.13198 d, Wrong t0 value, Transit not found
Planet D4.89,  242.27647390428154, 203.52731 d, 0.5891863529204926, Wrong Period,  31.858045955263357 d, 179.03369 d, Wrong t0 value, Transit not found
Planet D4.90,  264.7167784816176, 210.50334 d, 0.12971333371288551, Wrong Period,  247.4962784859708 d, 36.92998 d, Wrong t0 value, Transit not found
Planet D4.91,  225.248807073069, 203.52731 d, 0.5580630061362086, Wrong Period,  208.59916386578533 d, 179.03369 d, Wrong t0 value, Transit not found
Planet D4.92,  246.24801307643926, 321.05334 d, 0.39842304509465976, Wrong Period,  21.295519483667878 d, 87.44296 d, Wrong t0 value, Transit not found
Planet D4.93,  295.35250211307954, 225.58389 d, 0.5335479774528977, Wrong Period,  193.85225792192134 d, 43.35625 d, Wrong t0 value, Transit not found
Planet D4.94,  283.4486393134192, 293.17996 d, 0.858827771958147, Wrong Period,  46.66012538890924 d, 44.34373 d, Correct t0 value, Transit not found
Planet D4.95,  231.17695631515377, 360.56299 d, 1.5274417789435688, Wrong Period,  183.1233426677717 d, 134.13198 d, Wrong t0 value, Transit not found
Planet D4.96,  263.82030255156883, 203.52731 d, 0.5582897573698489, Wrong Period,  229.23623359576786 d, 179.03369 d, Wrong t0 value, Transit not found
Planet D4.97,  231.85712179744124, 225.58389 d, 0.5335479774528977, Wrong Period,  80.45773090710976 d, 43.48286 d, Wrong t0 value, Transit not found
Planet D4.98,  233.38293757364954, 2.04368 d, 0.00013432601097074226, Wrong Period,  111.38493263970557 d, 1.03212 d, Wrong t0 value, Transit not found
Planet D4.99,  269.8645871588775, 293.17996 d, 0.909138758049238, Wrong Period,  61.17377900792703 d, 44.34373 d, Wrong t0 value, Transit not found
Planet D4.100,  285.62679448711197, 285.64512 d, 0.24353030942032206, Correct Period,  153.48885998202374 d, 153.50865 d, Correct t0 value, Found Correct Transit
Planet D5.1,  225.8972617966783, 25.48752 d, 0.0038848957206401025, Wrong Period,  14.632986984995394 d, 14.71537 d, Correct t0 value, Transit not found
Planet D5.2,  243.77457777225231, 360.56299 d, 1.5274417789435688, Wrong Period,  230.0970009276324 d, 134.13198 d, Wrong t0 value, Transit not found
Planet D5.3,  244.76318536270685, 360.03184 d, 1.331804136244699, Wrong Period,  26.027000886318866 d, 359.88397 d, Wrong t0 value, Transit not found
Planet D5.4,  235.36331695646925, 9.01951 d, 0.0019448380665956222, Wrong Period,  169.82635010347656 d, 8.23110 d, Wrong t0 value, Transit not found
Planet D5.5,  272.3713842378773, 360.69594 d, 1.5942449285367957, Wrong Period,  22.994478699911685 d, 133.98114 d, Wrong t0 value, Transit not found
Planet D5.6,  229.28657738436993, 203.52731 d, 0.5580630061362086, Wrong Period,  228.61054468045737 d, 179.03369 d, Wrong t0 value, Transit not found
Planet D5.7,  282.3027681449475, 360.69594 d, 1.5942449285367957, Wrong Period,  261.1628700307509 d, 133.98114 d, Wrong t0 value, Transit not found
Planet D5.8,  268.03226474650126, 4.82069 d, 0.0008435640949762124, Wrong Period,  93.86169606452293 d, 4.77422 d, Wrong t0 value, Transit not found
Planet D5.9,  260.25417215637583, 360.03184 d, 1.331804136244699, Wrong Period,  73.79055038731869 d, 359.88397 d, Wrong t0 value, Transit not found
Planet D5.10,  290.26485510428915, 360.03184 d, 1.331804136244699, Wrong Period,  87.90827242277257 d, 359.88397 d, Wrong t0 value, Transit not found
Planet D5.11,  265.704266315331, 321.05334 d, 0.4552330665913473, Wrong Period,  57.84098513197633 d, 87.44296 d, Wrong t0 value, Transit not found
Planet D5.12,  238.45501266377633, 364.98510 d, inf, Wrong Period,  165.29145144647563 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D5.13,  267.9068976618767, 2.04368 d, 0.00013432601097074226, Wrong Period,  113.30241532604761 d, 1.03212 d, Wrong t0 value, Transit not found
Planet D5.14,  278.59173270106163, 364.98510 d, inf, Wrong Period,  119.73819893110102 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D5.15,  283.31824445992055, 203.52731 d, 0.5582897573698489, Wrong Period,  101.51318234056144 d, 179.03369 d, Wrong t0 value, Transit not found
Planet D5.16,  274.59862376608817, 364.98510 d, inf, Wrong Period,  4.124476997368787 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D5.17,  275.8186076766653, 4.82069 d, 0.0008435640949762124, Wrong Period,  70.46777921810707 d, 4.77422 d, Wrong t0 value, Transit not found
Planet D5.18,  229.607444665178, 364.98510 d, inf, Wrong Period,  225.53905741793344 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D5.19,  295.49991807239076, 364.98510 d, inf, Wrong Period,  158.25047075394994 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D5.20,  279.1739000329911, 364.98510 d, inf, Wrong Period,  60.32031107344315 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D5.21,  247.6869187694455, 360.69594 d, 1.5274417789435688, Wrong Period,  138.1801399334106 d, 133.98114 d, Correct t0 value, Transit not found
Planet D5.22,  264.09049359324086, 321.05334 d, 0.39842304509465976, Wrong Period,  227.17073835417162 d, 87.44296 d, Wrong t0 value, Transit not found
Planet D5.23,  272.71015352816306, 293.17996 d, 0.909138758049238, Wrong Period,  135.88986504362603 d, 44.34373 d, Wrong t0 value, Transit not found
Planet D5.24,  287.43910434307094, 360.69594 d, 1.5942449285367957, Wrong Period,  69.07919353737032 d, 133.98114 d, Wrong t0 value, Transit not found
Planet D5.25,  234.75614818959846, 293.17996 d, 0.7574409892907852, Wrong Period,  44.014516370525484 d, 44.34373 d, Correct t0 value, Transit not found
Planet D5.26,  272.2727551429665, 9.01951 d, 0.0019448380665956222, Wrong Period,  100.81783219943101 d, 8.23336 d, Wrong t0 value, Transit not found
Planet D5.27,  296.0404915013358, 225.58389 d, 0.5335479774528977, Wrong Period,  35.91774117093297 d, 43.35625 d, Wrong t0 value, Transit not found
Planet D5.28,  229.20673535860638, 203.52731 d, 0.5580630061362086, Wrong Period,  204.51753507657182 d, 179.03369 d, Wrong t0 value, Transit not found
Planet D5.29,  252.60626979907164, 225.58389 d, 0.5335479774528977, Wrong Period,  22.102662801778685 d, 43.48286 d, Wrong t0 value, Transit not found
Planet D5.30,  267.0032617175514, 364.98510 d, inf, Wrong Period,  131.66753298481996 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D5.31,  276.628962030077, 360.03184 d, 1.331804136244699, Wrong Period,  267.27254009815897 d, 359.88397 d, Wrong t0 value, Transit not found
Planet D5.32,  296.2386555599853, 1.51466 d, 0.00022524314114069632, Wrong Period,  197.59017336891236 d, 0.62009 d, Wrong t0 value, Transit not found
Planet D5.33,  265.3340642187488, 321.05334 d, 0.4552330665913473, Wrong Period,  164.0296188277582 d, 87.44296 d, Wrong t0 value, Transit not found
Planet D5.34,  265.6942906201512, 4.82069 d, 0.0008435640949762124, Wrong Period,  41.88258751019824 d, 4.77422 d, Wrong t0 value, Transit not found
Planet D5.35,  226.3377491482597, 9.01951 d, 0.0019448380665956222, Wrong Period,  78.54683023760366 d, 8.23411 d, Wrong t0 value, Transit not found
Planet D5.36,  234.1434337720575, 364.98510 d, inf, Wrong Period,  168.4394751741143 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D5.37,  232.9969401716714, 364.98510 d, inf, Wrong Period,  214.24263922206848 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D5.38,  237.53577709775357, 4.82069 d, 0.0008435640949762124, Wrong Period,  200.52615830131668 d, 4.77996 d, Wrong t0 value, Transit not found
Planet D5.39,  252.47379264490624, 203.52731 d, 0.5582897573698489, Wrong Period,  250.47899723877765 d, 179.03369 d, Wrong t0 value, Transit not found
Planet D5.40,  282.8103884641676, 321.05334 d, 0.4552330665913473, Wrong Period,  138.1647264792312 d, 87.44296 d, Wrong t0 value, Transit not found
Planet D5.41,  260.2268647640275, 225.58389 d, 0.5335479774528977, Wrong Period,  142.94034925043275 d, 43.48286 d, Wrong t0 value, Transit not found
Planet D5.42,  240.32781713036877, 364.98510 d, inf, Wrong Period,  42.185177602842955 d, 363.69710 d, Wrong t0 value, Transit not found
Planet D5.43,  225.83359408469005, 321.05334 d, 0.39842304509465976, Wrong Period,  27.983458320047784 d, 87.44296 d, Wrong t0 value, Transit not found
Planet D5.44,  233.63437489193706, 225.58389 d, 0.5335479774528977, Wrong Period,  152.3193898167711 d, 43.48286 d, Wrong t0 value, Transit not found
Planet D5.45,  276.1957560639347, 276.21228 d, 0.27950396339866757, Correct Period,  185.2648114258375 d, 185.27647 d, Correct t0 value, Found Correct Transit
Planet D5.46,  293.89351123127267, 293.17996 d, 0.9598670915529226, Correct Period,  126.12736775453646 d, 44.34373 d, Wrong t0 value, Transit not found
Planet D5.47,  291.58974517800567, 4.82069 d, 0.0008435640949762124, Wrong Period,  236.78375082694916 d, 4.77422 d, Wrong t0 value, Transit not found
Planet D5.48,  244.6327635217434, 203.52731 d, 0.5891863529204926, Wrong Period,  35.015383541994 d, 179.03369 d, Wrong t0 value, Transit not found
